INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,VALUE,OPR_INTERVAL,GROUP
2025-04-21T21:30:00-00:00,2025-04-21T21:35:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-3.48089,7,2
2025-04-21T21:35:00-00:00,2025-04-21T21:40:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.20689,8,2
2025-04-21T21:40:00-00:00,2025-04-21T21:45:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.63296,9,2
2025-04-21T21:45:00-00:00,2025-04-21T21:50:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-5.90815,10,2
2025-04-21T21:50:00-00:00,2025-04-21T21:55:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-3.1281,11,2
2025-04-21T21:55:00-00:00,2025-04-21T22:00:00-00:00,2025-04-21,15,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.07348,12,2
2025-04-21T22:00:00-00:00,2025-04-21T22:05:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.07591,1,2
2025-04-21T22:05:00-00:00,2025-04-21T22:10:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.03733,2,2
2025-04-21T22:10:00-00:00,2025-04-21T22:15:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.32651,3,2
2025-04-21T22:15:00-00:00,2025-04-21T22:20:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.05715,4,2
2025-04-21T22:20:00-00:00,2025-04-21T22:25:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.17219,5,2
2025-04-21T22:25:00-00:00,2025-04-21T22:30:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.53844,6,2
2025-04-21T22:30:00-00:00,2025-04-21T22:35:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.09889,7,2
2025-04-21T22:35:00-00:00,2025-04-21T22:40:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.10691,8,2
2025-04-21T22:40:00-00:00,2025-04-21T22:45:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-3.25755,9,2
2025-04-21T22:45:00-00:00,2025-04-21T22:50:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-3.56103,10,2
2025-04-21T22:50:00-00:00,2025-04-21T22:55:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-5.13814,11,2
2025-04-21T22:55:00-00:00,2025-04-21T23:00:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-4.41993,12,2
2025-04-21T23:00:00-00:00,2025-04-21T23:05:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-6.07673,1,2
2025-04-21T23:05:00-00:00,2025-04-21T23:10:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-5.46809,2,2
2025-04-21T23:10:00-00:00,2025-04-21T23:15:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-7.15486,3,2
2025-04-21T23:15:00-00:00,2025-04-21T23:20:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-7.46045,4,2
2025-04-21T23:20:00-00:00,2025-04-21T23:25:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-4.51658,5,2
2025-04-21T23:25:00-00:00,2025-04-21T23:30:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-6.26953,6,2
2025-04-21T23:30:00-00:00,2025-04-21T23:35:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-7.27796,7,2
2025-04-21T23:35:00-00:00,2025-04-21T23:40:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-6.52721,8,2
2025-04-21T23:40:00-00:00,2025-04-21T23:45:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-3.8915,9,2
2025-04-21T23:45:00-00:00,2025-04-21T23:50:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.15721,10,2
2025-04-21T23:50:00-00:00,2025-04-21T23:55:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.42683,11,2
2025-04-21T23:55:00-00:00,2025-04-22T00:00:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-4.34321,12,2
2025-04-22T00:00:00-00:00,2025-04-22T00:05:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-6.82118,1,2
2025-04-22T00:05:00-00:00,2025-04-22T00:10:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-6.14008,2,2
2025-04-22T00:10:00-00:00,2025-04-22T00:15:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-7.69718,3,2
2025-04-22T00:15:00-00:00,2025-04-22T00:20:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-4.96775,4,2
2025-04-22T00:20:00-00:00,2025-04-22T00:25:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,-3.34893,5,2
2025-04-22T00:25:00-00:00,2025-04-22T00:30:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,1.98012,6,2
2025-04-22T00:30:00-00:00,2025-04-22T00:35:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,5.27562,7,2
2025-04-22T00:35:00-00:00,2025-04-22T00:40:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,6.07766,8,2
2025-04-22T00:40:00-00:00,2025-04-22T00:45:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,16.86484,9,2
2025-04-22T00:45:00-00:00,2025-04-22T00:50:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,14.95598,10,2
2025-04-22T00:50:00-00:00,2025-04-22T00:55:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,30.21996,11,2
2025-04-22T00:55:00-00:00,2025-04-22T01:00:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,30.83472,12,2
2025-04-22T01:00:00-00:00,2025-04-22T01:05:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,9.5418,1,2
2025-04-22T01:05:00-00:00,2025-04-22T01:10:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,10.17,2,2
2025-04-22T01:10:00-00:00,2025-04-22T01:15:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,11.51104,3,2
2025-04-22T01:15:00-00:00,2025-04-22T01:20:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,18.75113,4,2
2025-04-22T01:20:00-00:00,2025-04-22T01:25:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,30.90243,5,2
2025-04-22T01:25:00-00:00,2025-04-22T01:30:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,33.56995,6,2
2025-04-22T01:30:00-00:00,2025-04-22T01:35:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,39.05826,7,2
2025-04-22T01:35:00-00:00,2025-04-22T01:40:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,48.92581,8,2
2025-04-22T01:40:00-00:00,2025-04-22T01:45:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,53.4732,9,2
2025-04-22T01:45:00-00:00,2025-04-22T01:50:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,65.52596,10,2
2025-04-22T01:50:00-00:00,2025-04-22T01:55:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,75.76856,11,2
2025-04-22T01:55:00-00:00,2025-04-22T02:00:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,102.9281,12,2
2025-04-22T02:00:00-00:00,2025-04-22T02:05:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,49.04452,1,2
2025-04-22T02:05:00-00:00,2025-04-22T02:10:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,52.93806,2,2
2025-04-22T02:10:00-00:00,2025-04-22T02:15:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,60.66022,3,2
2025-04-22T02:15:00-00:00,2025-04-22T02:20:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,60.56491,4,2
2025-04-22T02:20:00-00:00,2025-04-22T02:25:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,56.27207,5,2
2025-04-22T02:25:00-00:00,2025-04-22T02:30:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,56.49053,6,2
2025-04-22T02:30:00-00:00,2025-04-22T02:35:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,56.90711,7,2
2025-04-22T02:35:00-00:00,2025-04-22T02:40:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,56.90711,8,2
2025-04-22T02:40:00-00:00,2025-04-22T02:45:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,56.90711,9,2
2025-04-22T02:45:00-00:00,2025-04-22T02:50:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,53.57334,10,2
2025-04-22T02:50:00-00:00,2025-04-22T02:55:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,53.08781,11,2
2025-04-22T02:55:00-00:00,2025-04-22T03:00:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,46.42347,12,2
2025-04-22T03:00:00-00:00,2025-04-22T03:05:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,50.15536,1,2
2025-04-22T03:05:00-00:00,2025-04-22T03:10:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,47.20127,2,2
2025-04-22T03:10:00-00:00,2025-04-22T03:15:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,49.39351,3,2
2025-04-22T03:15:00-00:00,2025-04-22T03:20:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,52.83164,4,2
2025-04-22T03:20:00-00:00,2025-04-22T03:25:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,53.76234,5,2
2025-04-22T03:25:00-00:00,2025-04-22T03:30:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,53.39028,6,2
2025-04-22T03:30:00-00:00,2025-04-22T03:35:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,51.81889,7,2
2025-04-22T03:35:00-00:00,2025-04-22T03:40:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,50.15137,8,2
2025-04-22T03:40:00-00:00,2025-04-22T03:45:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,49.9816,9,2
2025-04-22T03:45:00-00:00,2025-04-22T03:50:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,49.59737,10,2
2025-04-22T03:50:00-00:00,2025-04-22T03:55:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,51.28989,11,2
2025-04-22T03:55:00-00:00,2025-04-22T04:00:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,52.45808,12,2
2025-04-22T04:00:00-00:00,2025-04-22T04:05:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,61.92958,1,2
2025-04-22T04:05:00-00:00,2025-04-22T04:10:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,56.39721,2,2
2025-04-22T04:10:00-00:00,2025-04-22T04:15:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,54.54214,3,2
2025-04-22T04:15:00-00:00,2025-04-22T04:20:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,53.59074,4,2
2025-04-22T04:20:00-00:00,2025-04-22T04:25:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,55.71188,5,2
2025-04-22T04:25:00-00:00,2025-04-22T04:30:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,55.28864,6,2
2025-04-22T04:30:00-00:00,2025-04-22T04:35:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,58.47133,7,2
2025-04-22T04:35:00-00:00,2025-04-22T04:40:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,58.23007,8,2
2025-04-22T04:40:00-00:00,2025-04-22T04:45:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,60.39473,9,2
2025-04-22T04:45:00-00:00,2025-04-22T04:50:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,60.23072,10,2
2025-04-22T04:50:00-00:00,2025-04-22T04:55:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,60.6933,11,2
2025-04-22T04:55:00-00:00,2025-04-22T05:00:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,63.84734,12,2
2025-04-22T05:00:00-00:00,2025-04-22T05:05:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,67.24602,1,2
2025-04-22T05:05:00-00:00,2025-04-22T05:10:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,67.24602,2,2
2025-04-22T05:10:00-00:00,2025-04-22T05:15:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,67.24602,3,2
2025-04-22T05:15:00-00:00,2025-04-22T05:20:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,66.8432,4,2
2025-04-22T05:20:00-00:00,2025-04-22T05:25:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,67.8303,5,2
2025-04-22T05:25:00-00:00,2025-04-22T05:30:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,64.74368,6,2
2025-04-22T05:30:00-00:00,2025-04-22T05:35:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,66.01948,7,2
2025-04-22T05:35:00-00:00,2025-04-22T05:40:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,69.55099,8,2
2025-04-22T05:40:00-00:00,2025-04-22T05:45:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,70.48239,9,2
2025-04-22T05:45:00-00:00,2025-04-22T05:50:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,70.51179,10,2
2025-04-22T05:50:00-00:00,2025-04-22T05:55:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,69.8987,11,2
2025-04-22T05:55:00-00:00,2025-04-22T06:00:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,72.56147,12,2
2025-04-22T06:00:00-00:00,2025-04-22T06:05:00-00:00,2025-04-21,24,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,70.9382,1,2
2025-04-22T06:05:00-00:00,2025-04-22T06:10:00-00:00,2025-04-21,24,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,70.51412,2,2
2025-04-22T06:10:00-00:00,2025-04-22T06:15:00-00:00,2025-04-21,24,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCE,LMP_ENE_PRC,DLAP_SCE-APND,ALL_APNODES,0,70.13026,3,2
